Actuals,Predicteds
1.0,1.27287168814
1.0,1.1672602818
1.0,1.44469812583
1.0,1.32838870299
2.0,1.40405449362
1.0,1.13005296439
1.0,1.36223442538
1.0,1.14390088728
1.0,1.16311419946
1.0,1.36719636266
1.0,1.13081611841
1.0,1.21335300794
1.0,1.29756238576
4.0,1.28225545617
1.0,1.43936441715
1.0,1.2188512793
1.0,1.21848729052
1.0,1.42905376246
1.0,1.27702419521
1.0,1.25207105221
5.0,1.3716177909
1.0,1.42815242674
1.0,1.14127072955
1.0,1.36693867316
1.0,1.33574113772
1.0,1.26351741162
1.0,1.35042055216
1.0,1.20089470665
1.0,1.22630019307
2.0,1.35190291617
1.0,1.3002943345
1.0,1.23139045454
1.0,1.1907434528
1.0,1.31462226884
1.0,1.43072776957
2.0,1.1696816845
1.0,1.17299523915
2.0,1.41490039854
1.0,1.32733641906
1.0,1.27034680406
1.0,1.36008121739
1.0,1.3490379906
1.0,1.23784863276
1.0,1.3725829748
1.0,1.1179611317
2.0,1.39056585778
1.0,1.17141300574
1.0,1.27941387296
1.0,1.30826620546
1.0,1.38354565225
1.0,1.46420176195
1.0,1.29073133876
1.0,1.40930378296
1.0,1.41683922959
1.0,1.17047706912
1.0,1.252999639
1.0,1.31173465085
1.0,1.16927764279
4.0,1.28164057007
1.0,1.15679487024
1.0,1.42784316095
1.0,1.18863617784
1.0,1.35484420413
1.0,1.17239174359
2.0,1.22335530321
1.0,1.25820825151
2.0,1.31777293548
2.0,1.50345130644
1.0,1.41457253749
1.0,1.40820860037
1.0,1.26750463684
1.0,1.22588262813
2.0,1.4511344562
1.0,1.05240329255
1.0,1.43017698696
1.0,1.2756476464
1.0,1.31012236481
1.0,1.25987124556
1.0,1.15148539728
1.0,1.28699091035
1.0,1.32588216853
2.0,1.46246339522
6.0,1.23788192816
1.0,1.38239540428
1.0,1.47603588231
2.0,1.42640856158
1.0,1.41291235664
3.0,1.26464225431
1.0,1.13342353036
1.0,1.20608298996
1.0,1.27366427694
1.0,1.26721805333
2.0,1.36006449621
1.0,1.38581236231
1.0,1.2871522098
1.0,1.36718482596
1.0,1.28596526362
1.0,1.23330668027
2.0,1.42511804051
1.0,1.40534779641
1.0,1.31429209818
1.0,1.05375358747
1.0,1.22058431491
2.0,1.39208947913
1.0,1.26989681512
1.0,1.19590222594
1.0,1.40961509884
3.0,1.39463325435
2.0,1.14881059369
1.0,1.26930809982
1.0,1.42258866522
2.0,1.3588640283
1.0,1.182191419
1.0,1.34541307495
1.0,1.37063035178
1.0,1.30424984602
1.0,1.05558860071
3.0,1.44433095938
1.0,1.42436111138
1.0,1.10788779906
1.0,1.29748064344
1.0,1.39531134176
1.0,1.28661290236
1.0,1.34845010833
2.0,1.19449530311
1.0,1.21265549108
1.0,1.29286894861
1.0,1.30568013082
1.0,1.11326347155
1.0,1.2160022377
1.0,1.23623182466
2.0,1.4062422833
1.0,1.46749331482
1.0,1.4373086863
1.0,1.04396673289
1.0,1.22988893369
1.0,1.07314583471
1.0,1.29148157888
1.0,1.29256885937
1.0,1.24349864934
1.0,1.22985467401
1.0,1.21595084133
1.0,1.28063892409
2.0,1.32476348537
1.0,1.17915187088
1.0,1.17372224648
1.0,1.24291558161
1.0,1.36660971418
1.0,1.26716469407
1.0,1.34400333521
1.0,1.23863940863
1.0,1.33566826831
2.0,1.40248538684
1.0,1.29913088418
3.0,1.4322344151
1.0,1.36533333268
1.0,1.31648281457
1.0,1.37423367821
2.0,1.17186598726
1.0,1.11232998981
3.0,1.38360058858
2.0,1.39926701445
1.0,1.18962117319
1.0,1.31632622301
1.0,1.36425155797
1.0,1.12643748841
1.0,1.45365689591
1.0,1.15383578834
1.0,1.46710858024
2.0,1.22827131036
1.0,1.42833445288
1.0,1.35039729386
1.0,1.13308255568
4.0,1.30706514943
2.0,1.3421907934
1.0,1.33607079735
1.0,1.10461766552
2.0,1.35850212109
1.0,1.42512863279
1.0,1.15611620377
1.0,1.2867907133
1.0,1.31273747547
1.0,1.38740081169
1.0,1.32342844235
1.0,1.27372959533
1.0,1.41061404083
1.0,1.4329390805
1.0,1.43025255576
1.0,1.42740435515
1.0,1.22995682814
2.0,1.40548413707
1.0,1.14077744671
1.0,1.2174803099
1.0,1.42430117435
1.0,1.38433930808
1.0,1.26486114405
1.0,1.13926520371
1.0,1.22205044754
1.0,1.45532872392
1.0,1.49972776521
5.0,1.21775019983
2.0,1.24824325916
1.0,1.10372882026
5.0,1.3442343953
1.0,1.27807361698
1.0,1.22785725609
1.0,1.27657772106
1.0,1.18930687775
1.0,1.38271639551
1.0,1.27088612217
1.0,1.25705104019
1.0,1.44068950424
1.0,1.30068870698
3.0,1.2937912141
1.0,1.11877720077
1.0,1.31195252515
1.0,1.35104914592
1.0,1.26863609507
1.0,1.20561348096
1.0,1.40468841468
2.0,1.23198806787
1.0,1.2492595047
1.0,1.29391998075
1.0,1.22695713481
1.0,1.21681979864
3.0,1.41316697913
1.0,1.26457198095
1.0,1.28813992498
1.0,1.29295048972
1.0,1.37491907582
1.0,1.16643105761
1.0,1.39555547844
6.0,1.23157233422
1.0,1.26174990189
1.0,1.082616006
1.0,1.26974374954
1.0,1.08091342614
1.0,1.29273167681
1.0,1.37032744474
1.0,1.18509867683
1.0,1.30988107323
1.0,1.29548021458
1.0,1.20431491088
2.0,1.29720809241
1.0,1.15566201957
1.0,1.38160716538
1.0,1.38271818334
1.0,1.10599159311
1.0,1.27414212141
1.0,1.27831523776
2.0,1.4029648246
1.0,1.27602815612
1.0,1.3197566043
1.0,1.27667436129
1.0,1.29712462392
1.0,1.3107630513
1.0,1.4587653486
1.0,1.18744879058
1.0,1.41559085488
1.0,1.41727311084
1.0,1.12228969289
2.0,1.30627332038
2.0,1.39602072339
1.0,1.39725362928
1.0,1.15688941422
1.0,1.33925215232
1.0,1.42876473664
1.0,1.26248518994
1.0,1.30897656506
1.0,1.33198064367
1.0,1.14652175397
1.0,1.45915821944
1.0,1.22229086838
1.0,1.28909311281
1.0,1.18196948809
1.0,1.41242444389
1.0,1.25912311123
1.0,1.28889563312
1.0,1.27766132903
1.0,1.19288594972
1.0,1.12693639774
1.0,1.3591104678
1.0,1.30689964135
1.0,1.19919203999
1.0,1.02307350516
1.0,1.32919997222
1.0,1.40698717617
2.0,1.45438426478
1.0,1.20357540861
1.0,1.14073964935
1.0,1.05941983026
10.0,1.22569283128
1.0,1.17431404518
1.0,1.43389311545
1.0,1.30882056829
1.0,1.39281083248
1.0,1.15761642138
1.0,1.31292766094
1.0,1.31927286838
1.0,1.26980725424
1.0,1.13255190687
1.0,1.19743016813
3.0,1.43894641311
1.0,1.42006297248
1.0,1.33540680897
1.0,1.26698684558
1.0,1.17160245406
1.0,1.26330548844
1.0,1.28666200563
1.0,1.28084181826
1.0,1.24903084124
1.0,1.11814700011
1.0,1.39330661828
1.0,1.38361341823
1.0,0.876422239931
1.0,1.23702002586
1.0,1.18081659832
1.0,1.22067639738
1.0,1.23250942128
1.0,1.11037718156
1.0,1.45222986713
1.0,1.31751400192
1.0,1.4610587973
2.0,1.4744092968
2.0,1.19316520806
1.0,1.49883705014
1.0,1.21831130851
1.0,1.28152307593
1.0,1.23201919357
1.0,1.29389582415
1.0,1.29294730425
1.0,1.38325510302
1.0,1.35701374869
1.0,1.16387815028
1.0,1.30913978011
2.0,1.30745111027
1.0,1.1959984921
1.0,1.33234689967
1.0,1.18045273139
1.0,1.19731257754
1.0,1.34201253437
1.0,1.23332538977
1.0,1.38733738122
1.0,1.46772963668
1.0,1.38276486328
1.0,1.27232441362
1.0,1.19317093514
2.0,1.19128375276
2.0,1.31899143367
1.0,1.30157742748
1.0,1.34098574729
1.0,1.2652925857
2.0,1.46335874303
1.0,1.21253069017
1.0,1.43528781894
1.0,1.06875910168
1.0,1.27186041017
1.0,1.4500654189
1.0,1.28973221606
1.0,1.23676161947
2.0,1.21643765494
1.0,1.39388001396
1.0,1.27969539028
1.0,1.49540730756
1.0,1.05961986476
1.0,1.25941558883
1.0,1.49494352785
1.0,1.22743492626
1.0,1.37337056643
1.0,1.46190443
2.0,1.47537823695
1.0,1.45669522668
1.0,1.42657803885
2.0,1.40058817124
2.0,1.3671304773
1.0,1.14619352021
1.0,1.4557371678
1.0,1.21798930383
4.0,1.3345113769
1.0,1.28005900989
1.0,1.40931966699
2.0,1.3040661118
1.0,1.05736314621
1.0,1.31154600967
1.0,1.15850356821
1.0,1.35063654983
1.0,1.23963335038
1.0,1.09517745331
1.0,1.29929731848
2.0,1.44703540083
1.0,1.29526194821
1.0,1.26182198541
15.0,1.24235386282
15.0,1.24235386282
1.0,1.43990873651
1.0,1.16862225583
2.0,1.32072788515
2.0,1.32072788515
2.0,1.32072788515
1.0,1.47185638145
1.0,1.22446996754
1.0,1.22544633083
1.0,1.1632129397
1.0,1.46824456544
2.0,1.2755865442
1.0,1.40957874969
1.0,1.4308219238
1.0,1.30481829063
1.0,1.38361450613
1.0,1.32988263317
1.0,1.11143439707
1.0,1.39925505383
1.0,1.45032500871
1.0,1.28602869283
1.0,1.04992512932
1.0,1.36403775318
1.0,1.19919431761
1.0,1.11916747131
2.0,1.04472746976
1.0,1.2575913984
1.0,1.23497236508
1.0,1.2810043218
1.0,1.15130770356
4.0,1.4255864045
1.0,1.18121669619
1.0,1.18583257861
1.0,1.37866696079
1.0,1.45811019172
2.0,1.4346228748
1.0,1.47620768978
2.0,1.19294558268
1.0,1.43446461927
3.0,1.45686258872
2.0,1.32464719039
1.0,1.23017784851
1.0,1.1828562609
1.0,1.22545240736
2.0,1.44751968139
1.0,1.35620995065
1.0,1.29977193204
1.0,1.43383185613
1.0,1.18754917332
2.0,1.23823371397
2.0,1.43173746866
2.0,1.30761842917
3.0,1.09071642684
1.0,1.33831640407
1.0,1.13422736305
1.0,1.12395061531
1.0,0.849956692542
1.0,1.39633800361
1.0,1.1676808628
1.0,1.28811171946
1.0,1.15473963955
1.0,1.46645191439
1.0,1.29479648945
1.0,1.26342207312
1.0,1.18173874211
1.0,1.05637910208
1.0,1.13709092498
1.0,1.25520978516
1.0,1.43989389814
1.0,1.42678794565
1.0,1.16320977148
1.0,1.35797731633
2.0,1.40572964048
1.0,1.18010736815
1.0,1.17860378519
1.0,1.33023286569
2.0,1.1970667678
1.0,1.26635543338
1.0,1.12068678009
1.0,1.27377216523
1.0,1.39528659352
1.0,1.40079572626
1.0,1.29222089506
1.0,1.23158649119
1.0,1.269495529
1.0,1.44808252096
1.0,1.43295848954
1.0,1.2379629572
1.0,1.39859090225
1.0,1.22500222266
2.0,1.38131595183
1.0,1.23897689724
1.0,1.17487449206
1.0,1.28983622829
1.0,1.3145684673
1.0,1.18001650057
1.0,1.2408892765
1.0,1.2408892765
1.0,1.2408892765
1.0,1.2408892765
1.0,1.32381798225
1.0,1.36320605794
1.0,1.18094271008
1.0,1.31757235005
1.0,1.12864875664
1.0,1.39258788423
1.0,1.36587778392
1.0,1.20923154746
1.0,1.30771029443
1.0,1.36674439016
1.0,1.16553094086
1.0,1.23700944649
1.0,1.41696723302
1.0,1.30658439394
1.0,1.14511095593
1.0,1.35411550272
1.0,1.18658138597
1.0,1.23301501854
1.0,1.24451641479
1.0,1.47705221883
1.0,1.14675736292
1.0,1.2910050457
1.0,1.39468500489
1.0,1.39605447413
1.0,1.17911847126
1.0,1.30866153713
1.0,1.26735559641
1.0,1.2175842813
2.0,1.42720815351
2.0,1.4860043039
1.0,1.27700579469
2.0,1.27048664538
1.0,1.10281202016
1.0,1.01415990513
1.0,1.25192906627
1.0,1.18057328125
1.0,1.13208131367
1.0,1.44444569186
4.0,1.10431560534
1.0,1.25485361816
1.0,1.30659395844
4.0,1.20718199531
1.0,1.34093976183
1.0,1.33093118529
1.0,1.22597642666
1.0,1.39080273604
1.0,1.09021559645
2.0,1.33550991901
1.0,1.28566202305
1.0,1.51402627821
1.0,1.4320721222
1.0,1.37876662011
1.0,1.44093371226
1.0,1.29981216095
1.0,1.27626087583
1.0,1.18933031199
1.0,1.28906451206
1.0,1.19675095458
1.0,1.27161452466
1.0,1.14756129591
1.0,1.24623245789
2.0,1.44984709585
1.0,1.28040280891
1.0,1.42505625047
1.0,1.38851585925
2.0,1.38781435736
1.0,1.18935938975
1.0,1.40346189098
1.0,1.21771859407
3.0,1.13097193922
1.0,1.388842439
1.0,1.21582294729
1.0,1.29217122348
1.0,1.18456294054
2.0,1.45278517646
1.0,1.46218645727
1.0,1.25560681381
1.0,1.28076672704
1.0,1.3123992042
2.0,1.32314228813
1.0,1.49251246094
1.0,1.13759081095
1.0,1.40195748171
1.0,1.18183186317
1.0,1.29008149201
1.0,1.41348780167
1.0,1.37520601937
2.0,1.39763479108
1.0,1.27317766094
1.0,1.33054191784
1.0,1.29624351811
2.0,1.44905147486
1.0,1.25060048604
1.0,1.30464704996
1.0,1.27615083448
1.0,1.43552868626
1.0,1.34095182583
2.0,1.25331797707
1.0,1.39708658501
1.0,1.29552554622
1.0,1.15126243597
1.0,1.31509580936
1.0,1.41342259507
1.0,1.16996671808
1.0,1.25226942521
1.0,1.31329548903
1.0,1.34917799389
1.0,1.36499991079
2.0,1.410669983
1.0,1.40261150706
1.0,1.31656030753
2.0,1.36021081055
1.0,1.25194525516
1.0,1.22149266419
1.0,1.44425582364
1.0,1.37153194764
1.0,1.26787253186
1.0,1.122625017
4.0,1.24253194849
1.0,1.28999604343
1.0,1.18670931721
1.0,1.2191140172
1.0,1.45624351158
1.0,1.21383857729
1.0,1.10178477121
1.0,1.26994766313
2.0,1.26163234864
1.0,1.22766644433
1.0,1.21630305681
1.0,1.22596130516
1.0,1.16989705368
1.0,1.32610882996
1.0,1.42051839194
1.0,1.18911197528
2.0,1.46202852478
1.0,1.30477183451
1.0,1.29130031904
1.0,1.17238550785
1.0,1.35663832257
1.0,1.23612283962
1.0,1.13896766751
1.0,1.43199052292
1.0,1.18223631147
1.0,1.27775921715
1.0,1.35961253181
1.0,1.21435029088
1.0,1.28205883295
2.0,1.29811398776
1.0,1.36936592752
1.0,1.17174357813
1.0,1.4188469577
1.0,1.29881037933
1.0,1.31049872375
1.0,1.29027257452
1.0,1.15374874994
1.0,1.28949013589
2.0,1.41621462563
1.0,1.23418607572
1.0,1.28455662525
1.0,1.36585349235
1.0,1.41939290603
1.0,1.21557818302
1.0,1.19076441997
1.0,1.13755860196
1.0,1.05361866417
1.0,1.2254052759
1.0,1.24935044646
1.0,1.40677377326
1.0,1.29297131184
1.0,1.3413845694
1.0,1.44450670654
1.0,1.22454586822
1.0,1.29529413311
1.0,1.31564519644
1.0,1.1840776879
1.0,1.03341089593
4.0,1.32402281817
1.0,1.2324575714
1.0,1.09655098364
2.0,1.33232440184
2.0,1.41748781489
1.0,1.19180527418
1.0,1.42135776755
1.0,1.2754269656
1.0,1.31859429988
1.0,1.25980664397
1.0,1.25968488182
1.0,1.42954529769
1.0,1.43763837582
1.0,1.31486864762
1.0,1.14973904625
1.0,1.26689882151
1.0,1.23315894632
1.0,1.3906045491
1.0,1.22071333557
2.0,1.39284585401
1.0,1.42691447403
2.0,1.16136719819
2.0,1.47925717563
1.0,1.33022316008
3.0,1.31523232747
1.0,1.38143773471
1.0,1.25043970059
1.0,1.41406504669
1.0,1.16814258421
1.0,1.17269894385
1.0,1.4591263854
1.0,1.4053989149
1.0,1.2879730039
3.0,1.11029020551
1.0,1.33984182192
1.0,1.30990600863
1.0,1.36315963976
1.0,1.44803646406
1.0,1.14013203017
2.0,1.47277549208
1.0,1.2892784069
1.0,1.19727619075
1.0,1.15217886045
1.0,1.36860471765
1.0,1.26675639812
1.0,1.37050091979
1.0,1.01403774626
1.0,1.16832792709
1.0,1.28035188784
1.0,1.26118702507
1.0,1.24886873236
2.0,1.36970924969
1.0,1.44014790637
1.0,1.21330061884
1.0,1.43632672599
2.0,1.43917841853
1.0,1.4392713092
1.0,1.3011309084
1.0,1.22798397541
1.0,1.13084452532
1.0,1.41631616803
1.0,1.33867681097
1.0,1.24047399589
1.0,1.06910464134
1.0,1.12239483779
2.0,1.3942574414
1.0,1.27105764226
1.0,1.27664396255
1.0,1.44664990455
2.0,1.35970026379
1.0,1.22756969695
1.0,1.30092821741
1.0,1.25108405877
2.0,1.44965442711
1.0,1.16060126025
3.0,1.50357455771
1.0,1.37254774309
1.0,1.20674691118
1.0,1.09778154753
1.0,1.35222348985
1.0,1.14878392821
1.0,1.06892958802
1.0,1.40550720451
3.0,1.39579903179
1.0,1.22085336523
1.0,1.47485465037
1.0,1.36557889523
1.0,1.34064736332
1.0,1.43360576298
2.0,1.42676758023
1.0,1.2183076413
1.0,1.32945331174
2.0,1.19159991086
2.0,1.37092552142
1.0,1.47525684567
2.0,1.40772774665
1.0,1.20411723772
1.0,1.31370360863
1.0,1.31356627869
1.0,1.32017173498
1.0,1.18166905723
1.0,1.40570974971
1.0,1.26397963557
1.0,1.27877652188
1.0,1.26185185001
1.0,1.35946096091
1.0,1.36360480362
1.0,1.18716919964
1.0,1.42019521058
1.0,1.2197872875
1.0,1.0617744657
1.0,1.17644526781
1.0,1.2607905904
1.0,1.32842617928
1.0,1.25536293494
1.0,1.45928168832
1.0,1.30109075784
1.0,1.2219245919
1.0,1.40132819859
1.0,1.3051516813
1.0,1.15780425745
1.0,1.30937832788
1.0,1.3376144831
1.0,1.1501124364
1.0,1.28251510578
3.0,1.39373531507
1.0,1.31706847446
1.0,1.28157480503
3.0,1.20762597174
1.0,1.24166169365
1.0,1.297631504
7.0,1.40250424494
2.0,1.30657583018
1.0,1.26518193604
1.0,1.40951392597
1.0,1.29675900186
1.0,1.49247281386
1.0,1.08574835438
1.0,1.24720907793
1.0,1.40446759786
1.0,1.31821183911
1.0,1.18578988563
1.0,1.33011818303
1.0,1.19106066924
1.0,1.16664258843
2.0,1.32339371217
1.0,1.17868907422
1.0,1.23893340984
1.0,1.19860680915
1.0,1.18019705861
2.0,1.32850109679
1.0,1.25429121845
2.0,1.40421675375
4.0,1.41207847212
1.0,1.41420578811
1.0,1.39743766135
1.0,1.27377998262
1.0,1.20752054626
1.0,1.41249781995
1.0,1.46413799654
1.0,1.71695496646
1.0,1.27493537046
2.0,1.24566949058
3.0,1.40964300062
1.0,1.4214918816
1.0,1.20114054757
1.0,1.38710649181
1.0,1.42797135988
1.0,1.38431886833
1.0,1.43585470754
3.0,1.35844422355
1.0,1.23434940758
1.0,1.44304777196
3.0,1.37029781617
1.0,1.24201286649
1.0,1.38025027838
1.0,1.41598938267
1.0,1.25577656006
1.0,1.28548391063
1.0,1.26785161271
1.0,1.21520979622
1.0,1.39213923065
1.0,1.28220757625
1.0,1.45539970689
1.0,1.20082770953
1.0,1.34467909143
1.0,1.4875392589
1.0,1.22076891974
1.0,1.39714759436
1.0,1.43927725677
1.0,1.42571541383
1.0,1.40138762531
1.0,1.33842452444
3.0,1.41468105729
1.0,1.35148224742
2.0,1.47623713063
1.0,1.11642158196
2.0,1.34820168586
1.0,1.36517284592
1.0,1.38422275811
1.0,1.11817789307
1.0,1.11836610411
1.0,1.09617277796
5.0,1.46543879419
5.0,1.46543879419
1.0,1.21182236212
1.0,1.41537813116
1.0,1.45994745742
1.0,1.34153705344
2.0,1.42015873424
2.0,1.28114676726
1.0,1.46976994996
1.0,1.09670748602
1.0,1.39784950238
1.0,1.34562484417
1.0,1.30848630463
1.0,1.15433814368
2.0,1.36155535122
1.0,1.11591641262
1.0,1.27399210104
1.0,1.22993271044
5.0,1.31892568291
1.0,1.29122422126
1.0,1.02085016589
1.0,1.21834673601
1.0,1.29761970527
1.0,1.42879617832
1.0,1.22705117314
1.0,1.097327153
1.0,1.35445495095
1.0,1.31720531769
1.0,1.25458305692
1.0,1.35734816931
1.0,1.37762622245
1.0,1.14095962926
1.0,1.32813128818
3.0,1.42864991613
1.0,1.37544143861
1.0,1.41153930167
1.0,1.08900822043
1.0,1.41485755361
3.0,1.4371666653
1.0,1.40190986231
2.0,1.20365040929
4.0,1.43295890317
2.0,1.21408737612
1.0,1.18442557724
1.0,1.33083880443
1.0,1.40918532698
2.0,1.35455095876
3.0,1.21631124768
1.0,1.2717886192
1.0,1.20153163277
1.0,1.16400726372
1.0,1.2843916014
1.0,1.47570985099
1.0,1.20870344706
2.0,1.21573820854
1.0,1.00633880904
1.0,1.18221250003
1.0,1.3954329815
1.0,1.42493677661
1.0,1.20694360122
1.0,1.13392308213
1.0,1.46082807627
1.0,1.40459969127
3.0,1.42926286373
1.0,1.19868963186
1.0,1.35280235846
1.0,1.16028486547
1.0,1.45849619665
1.0,1.32387019767
1.0,1.40816560423
1.0,1.29146369799
1.0,1.29514849172
1.0,1.45737852273
1.0,1.44217140404
1.0,1.26845466746
1.0,1.32783460792
1.0,1.17978870999
1.0,1.4259285743
1.0,1.39779898178
2.0,1.29130872153
1.0,1.3105345875
1.0,1.30485668497
1.0,1.31196800727
1.0,1.43470112654
1.0,1.43257385199
4.0,1.35359712071
1.0,1.25800179898
1.0,1.27040821271
1.0,1.17876699732
1.0,1.38191586919
1.0,1.19832940192
1.0,1.47123397887
1.0,1.14987340173
1.0,1.28435037181
1.0,1.46737743943
1.0,1.36913866351
1.0,1.35339781891
1.0,1.32282295434
1.0,1.07828713664
1.0,1.26119149528
1.0,1.29451778803
1.0,1.18554155916
1.0,1.37288882894
1.0,1.34054466018
2.0,1.26178480375
1.0,1.33166205611
1.0,1.41819325805
1.0,1.2461771796
1.0,1.29049444481
1.0,1.3816821232
1.0,1.28969654546
1.0,1.12597988403
1.0,1.4521413669
1.0,1.36502779785
1.0,1.32258857604
1.0,1.2804084493
1.0,1.18560962689
1.0,1.18408202986
1.0,1.21080321746
1.0,1.29779562542
1.0,1.23494976366
1.0,1.3249526228
1.0,1.34981546226
1.0,1.33325991401
1.0,1.2927500945
1.0,1.41531098339
1.0,1.36706776029
2.0,1.41268489451
2.0,1.41268489451
1.0,1.45796106233
1.0,1.14173434511
1.0,1.31561167424
2.0,1.35626906515
1.0,1.23408042141
2.0,1.17825019215
1.0,1.21345957037
1.0,1.27767889219
2.0,1.46555331579
1.0,1.24951558839
1.0,1.18963713164
1.0,1.2382640328
2.0,1.49017326312
3.0,1.28468471349
2.0,1.34224761877
1.0,1.31742113829
1.0,1.27882010809
1.0,1.26992527504
1.0,1.27387075525
2.0,1.30969083358
1.0,1.26475048984
1.0,1.25353796696
1.0,1.22086931145
1.0,1.33004879938
1.0,1.30026586661
1.0,1.24956945648
2.0,1.36807118519
1.0,1.05771642815
1.0,1.42503217946
1.0,1.23697447205
1.0,1.26861067501
1.0,1.28564767987
1.0,1.27880731027
1.0,1.39223437379
1.0,1.42095620607
1.0,1.2876560264
1.0,1.16956486686
1.0,1.1965985017
1.0,1.28523311458
2.0,1.36601225309
1.0,1.36049600769
1.0,1.41788291626
5.0,1.41214322309
2.0,1.46209487804
1.0,1.28120865311
1.0,1.37262224345
1.0,1.25575651414
1.0,1.2028738457
1.0,1.41828437853
1.0,1.24385988461
1.0,1.31023295192
1.0,1.35174890219
1.0,1.2778558283
1.0,1.42800129048
1.0,1.24453989669
1.0,1.19628333806
3.0,1.12439506984
1.0,1.34120848929
1.0,1.33624886278
2.0,1.42930515641
1.0,1.34868371414
1.0,1.2404755052
1.0,1.31188947316
1.0,1.2978610775
1.0,1.43735536448
1.0,1.0172580411
1.0,1.3887019713
1.0,1.23970577315
1.0,1.25851281355
1.0,1.19098232859
2.0,1.38924727708
1.0,1.4500688949
1.0,1.18042646498
1.0,1.16114602244
1.0,1.05689268063
2.0,1.42602310355
1.0,1.12586492251
1.0,1.33274395819
1.0,1.19991186008
1.0,1.35739986554
1.0,1.2302117843
1.0,1.11686191563
1.0,1.18268832353
1.0,1.43832518481
1.0,1.20687195634
1.0,1.27948998794
4.0,1.30759726575
1.0,1.29506781402
5.0,1.28190286019
5.0,1.34188864755
1.0,1.17476306901
1.0,1.23084936788
2.0,1.29919730183
1.0,1.43300590494
1.0,1.15785780885
2.0,1.30366427524
4.0,1.23550106014
1.0,1.43904331819
1.0,1.19458378654
1.0,1.2877559195
2.0,1.10180219906
1.0,1.15609408603
1.0,1.28633598938
1.0,1.16034029292
1.0,1.1872674016
1.0,1.4093273036
1.0,1.21005774092
1.0,1.38589675225
1.0,1.22202876579
1.0,1.31498744989
1.0,1.17989659468
1.0,1.26618571288
1.0,1.28044078853
1.0,1.38647536314
2.0,1.09927548766
1.0,1.27394265398
1.0,1.1246708077
1.0,1.47521611749
1.0,1.44702698805
1.0,1.43954928287
1.0,1.22655376936
1.0,1.27158113512
1.0,1.15099111787
1.0,1.41830013935
1.0,1.37716860018
1.0,1.31494166484
3.0,1.4253470341
1.0,1.39155887296
1.0,1.13900398242
1.0,1.26714118082
3.0,1.4639933841
1.0,1.07874462064
1.0,1.46243957095
5.0,1.22860757074
1.0,1.20745111358
2.0,1.44684142098
1.0,1.45605917656
1.0,1.43630283347
1.0,1.39437825112
1.0,1.20589873265
1.0,1.05237582381
1.0,1.20946886787
1.0,1.33898344056
1.0,1.18887461621
2.0,1.36092387135
1.0,1.42426472402
1.0,1.29050987444
1.0,1.09448884596
1.0,1.45724276477
1.0,1.25789657118
1.0,1.2937719227
1.0,1.40382928083
1.0,1.42312628412
1.0,1.20977157166
1.0,1.32069392904
2.0,1.03828686891
1.0,1.13186841641
1.0,1.28499051012
1.0,1.18079571796
1.0,1.21513392812
1.0,1.18236229206
1.0,1.30267507197
1.0,1.12986691641
1.0,1.29902851685
1.0,1.29493300648
1.0,1.3729742411
1.0,1.04164924003
2.0,1.22084162475
1.0,1.41534665262
1.0,1.24721674689
1.0,1.29021194064
1.0,1.43912122894
1.0,1.27999656243
2.0,1.33024811821
1.0,1.25628847073
2.0,1.38468987643
1.0,1.37719412211
1.0,1.29438254605
2.0,1.33558672214
2.0,1.37504136371
1.0,1.87038018098
1.0,1.3870364216
1.0,1.35299400131
1.0,1.46151285718
1.0,1.06642935593
1.0,1.2664634298
1.0,1.38728682424
1.0,1.4717594315
1.0,1.21808331451
1.0,1.31064990424
1.0,1.37729790781
1.0,1.30334892416
1.0,1.26404420392
4.0,1.40846567418
1.0,0.992421303782
1.0,1.26800366481
1.0,1.25407519912
1.0,1.18362454432
1.0,1.23757334239
9.0,1.23844331775
1.0,1.37761013464
1.0,1.31856647598
1.0,1.37922563015
1.0,1.14429469126
1.0,1.31413994436
3.0,1.45190236092
1.0,1.20741469251
1.0,1.25352071047
2.0,1.32493354379
1.0,1.35375271085
1.0,1.46758381252
1.0,1.47068153706
1.0,1.16226963259
1.0,1.40222791327
1.0,1.25893185535
2.0,1.39197653969
1.0,1.28006075701
1.0,1.19845982854
1.0,1.3153812185
1.0,1.2670064621
1.0,1.22946132736
1.0,1.20115935241
2.0,1.41436809536
1.0,1.26932750325
1.0,1.21161502106
1.0,1.37496661175
1.0,1.14338152556
2.0,1.23879356097
1.0,1.14666779802
1.0,1.43821205513
1.0,1.33329683852
1.0,1.28762384409
1.0,1.24576660074
1.0,1.22985139264
1.0,1.40441645052
1.0,1.14283306232
1.0,1.24697604988
1.0,1.32464880162
1.0,1.40130692232
3.0,1.43975391702
1.0,1.08219372797
1.0,1.27840204932
1.0,1.43567703946
3.0,1.41394410947
1.0,1.44658462125
1.0,1.23543173165
1.0,1.27466256526
1.0,1.47926293975
1.0,1.27746812263
1.0,1.26311807224
1.0,1.22128800967
1.0,1.20027571205
1.0,1.30462307447
1.0,1.31338422965
1.0,1.17903384454
3.0,1.115942201
1.0,1.23821463036
1.0,1.23821463036
1.0,1.36191251864
1.0,1.27839969693
3.0,1.40358426886
1.0,1.1599004172
1.0,1.28938085843
3.0,1.41972526579
1.0,1.22423497131
2.0,1.32009099543
1.0,1.1687046161
1.0,1.11664510727
1.0,1.19974017557
1.0,1.2911772708
1.0,1.22053186287
